,Manufacturer,Model,Car_Name,Variant,Body_Type,Fuel_Type,Gear_Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel_tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,On_road_price
487,Honda,Amaze,Honda Amaze,Ace Edition Mt Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,805420
488,Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Hard Top,SUV,Petrol,Manual,4WD,1298,4,11.9,78.91,103,40.0,1875.0,4010.0,1540.0,3,8,2375.0,0,646265
489,Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Soft Top,SUV,Petrol,Manual,4WD,1298,4,11.9,78.91,103,40.0,1845.0,4010.0,1540.0,3,8,2375.0,0,631448
490,Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt E,SUV,Petrol,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,112,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,664170
491,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt S,SUV,Petrol,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,837564
493,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx,SUV,Petrol,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,972426
494,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx Dual Tone,SUV,Petrol,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,987636
495,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx(O),SUV,Petrol,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,1712,45.0,1590.0,3995.0,1770.0,5,5,2500.0,6,1079910
496,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct S,SUV,Petrol,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,953160
497,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct Sx Plus,SUV,Petrol,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,1131117
498,Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt S,SUV,Petrol,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,115,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,735150
502,Hyundai,Venue,Hyundai Venue,1.4 Crdi Mt Sx(O),SUV,Diesel,Manual,FWD (Front Wheel Drive),1397,4,23.7,88.77,22,45.0,1590.0,3995.0,1770.0,5,5,2500.0,6,1104246
504,Tata,Nexon,Tata Nexon,Xm,SUV,Petrol,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,780780
505,Tata,Nexon,Tata Nexon,Xz,SUV,Petrol,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,882180
506,Tata,Nexon,Tata Nexon,Xz Plus,SUV,Petrol,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,963300
507,Tata,Nexon,Tata Nexon,Xz Plus Dual Tone,SUV,Petrol,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,983580
508,Tata,Nexon,Tata Nexon,Xz Plus (O),SUV,Petrol,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1054560
509,Tata,Nexon,Tata Nexon,Xz Plus (O) Dual Tone,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1074840
510,Tata,Nexon,Tata Nexon,Xma,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,841620
511,Tata,Nexon,Tata Nexon,Xza Plus,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1024140
512,Tata,Nexon,Tata Nexon,Xza Plus Dual Tone,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1044420
513,Tata,Nexon,Tata Nexon,Xza Plus (O),SUV,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1115400
514,Tata,Nexon,Tata Nexon,Xza Plus (O) Dual Tone,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1135680
515,Tata,Nexon,Tata Nexon,Xe Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,856830
516,Tata,Nexon,Tata Nexon,Xm Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,932880
517,Tata,Nexon,Tata Nexon,Xz Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1034280
518,Tata,Nexon,Tata Nexon,Xz Plus Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1115400
519,Tata,Nexon,Tata Nexon,Xz Plus Diesel Dual Tone,SUV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1135680
520,Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1206660
521,Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel Dual Tone,SUV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1226940
522,Tata,Nexon,Tata Nexon,Xma Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,993720
523,Tata,Nexon,Tata Nexon,Xza Plus Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1176240
524,Tata,Nexon,Tata Nexon,Xza Plus Diesel Dual Tone,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1196520
525,Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1267500
526,Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel Dual Tone,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1287780
527,Fiat,Linea,Fiat Linea,Active Fire,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45.0,1487.0,4596.0,1730.0,4,5,2603.0,0,725882
528,Fiat,Linea,Fiat Linea,Active Multijet,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45.0,1494.0,4596.0,1730.0,4,5,2603.0,0,874245
529,Fiat,Linea,Fiat Linea,Dynamic Multijet,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45.0,1494.0,4596.0,1730.0,5,5,2603.0,2,945073
530,Fiat,Linea,Fiat Linea,Emotion Multijet,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45.0,1494.0,4596.0,1730.0,4,5,2603.0,2,1005314
531,Fiat,Linea,Fiat Linea,T-Jet Emotion,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45.0,1487.0,4596.0,1730.0,4,5,2603.0,2,1011731
532,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Zlx,SUV,Diesel,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60.0,1880.0,3995.0,1745.0,5,7,2680.0,0,898807
533,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Slx,SUV,Diesel,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60.0,1880.0,3995.0,1745.0,5,7,2680.0,0,863220
534,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Sle,SUV,Diesel,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60.0,1880.0,3995.0,1745.0,5,7,2680.0,0,796655
535,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Lx,SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,4,16.5,69.04,195,60.0,1880.0,3995.0,1745.0,5,7,2680.0,1,759680
537,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Plus Non Ac Bs4 Ps,SUV,Diesel,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60.0,1977.0,4440.0,1660.0,5,9,2794.0,0,830584
538,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Ldi,SUV,Diesel,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,773420
539,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Vdi,SUV,Diesel,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,826148
540,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi,SUV,Diesel,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,904734
541,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+,SUV,Diesel,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,1001571
542,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Dual Tone,SUV,Diesel,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,1017601
543,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Ags,SUV,Diesel,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,1052270
544,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Vdi Ags,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,1,876848
545,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi Ags,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,955434
546,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Dual Tone Ags,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48.0,1640.0,3995.0,1790.0,5,5,2500.0,2,1074578
547,Hyundai,I20 Active,Hyundai I20 Active,1.2 S,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40.0,1555.0,3995.0,1760.0,5,5,2570.0,2,784871
548,Hyundai,I20 Active,Hyundai I20 Active,1.2 Sx,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40.0,1555.0,3995.0,1760.0,5,5,2570.0,6,870555
549,Hyundai,I20 Active,Hyundai I20 Active,1.2 Sx Dual Tone,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40.0,1555.0,3995.0,1760.0,5,5,2570.0,6,894650
550,Hyundai,I20 Active,Hyundai I20 Active,1.4 Sx,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1396,4,21.19,88.77,220,40.0,1555.0,3995.0,1760.0,5,5,2570.0,6,1007300
551,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Ambiente,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,3,17.0,121.32,150,52.0,1647.0,3998.0,1765.0,5,5,2519.0,2,802074
552,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Trend,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,3,17.0,121.32,150,52.0,1647.0,3998.0,1765.0,5,5,2519.0,2,883194
553,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,3,17.0,121.32,150,52.0,1647.0,3998.0,1765.0,5,5,2519.0,2,963300
554,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium Plus At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1497,3,14.8,121.32,150,52.0,1647.0,3998.0,1765.0,5,5,2519.0,6,1145820
555,Ford,Ecosport,Ford Ecosport,1.5L Tdci Ambiente,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,23.0,98.63,205,52.0,1647.0,3998.0,1765.0,5,5,2519.0,2,852774
556,Ford,Ecosport,Ford Ecosport,1.5L Tdci Trend,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,23.0,98.63,205,52.0,1647.0,3998.0,1765.0,5,5,2519.0,2,933894
557,Ford,Ecosport,Ford Ecosport,1.5L Tdci Titanium,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,23.0,98.63,205,52.0,1647.0,3998.0,1765.0,5,5,2579.0,2,1013898
558,Ford,Ecosport,Ford Ecosport,1.5L Tdci Titanium Plus,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,23.0,98.63,205,52.0,1647.0,3998.0,1765.0,5,5,2519.0,6,1105260
559,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium Plus,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,4,23.0,121.32,150,52.0,1647.0,3998.0,1765.0,5,5,2519.0,6,1013898
560,Ford,Ecosport,Ford Ecosport,1.5L Tdci Titanium S,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,3,23.0,98.63,205,52.0,1647.0,3998.0,1765.0,5,5,2519.0,6,1161030
561,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Thunder Edition,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,4,23.0,121.32,150,52.0,1647.0,3998.0,1765.0,5,5,2519.0,6,1013898
562,Ford,Ecosport,Ford Ecosport,1.5L Tdci Thunder Edition,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,23.0,98.63,205,52.0,1647.0,3998.0,1765.0,5,5,2519.0,6,1105260
563,Renault,Duster,Renault Duster,Rxe Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1498,4,13.87,104.55,142,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,811189
564,Renault,Duster,Renault Duster,Rxs Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1498,4,13.87,104.55,142,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,932869
565,Renault,Duster,Renault Duster,Rxs (Opt) Cvt,SUV,Petrol,CVT,FWD (Front Wheel Drive),1498,4,13.87,104.55,142,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,1013989
566,Renault,Duster,Renault Duster,85 Ps Rxe Mt Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,19.6,83.84,200,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,943009
567,Renault,Duster,Renault Duster,85 Ps Rxs Mt Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,19.6,83.84,200,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,1013989
568,Renault,Duster,Renault Duster,110 Ps Rxs Mt Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,1135669
569,Renault,Duster,Renault Duster,110 Ps Rxz Mt Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,1226929
570,Renault,Duster,Renault Duster,110 Ps Rxz Amt Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,1267489
571,Renault,Duster,Renault Duster,110 Ps Rxs Awd (Opt) Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50.0,1695.0,4315.0,1822.0,5,5,2673.0,2,1267489
572,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1591,4,17.7,121.32,151,45.0,1445.0,4440.0,1729.0,4,5,2600.0,2,1013898
573,Hyundai,Verna,Hyundai Verna,1.6 Crdi Sx,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1582,4,23.9,126.25,260,45.0,1445.0,4440.0,1729.0,4,5,2600.0,2,1188959
574,Hyundai,Verna,Hyundai Verna,1.6 Crdi Sx (O),Sedan,Diesel,Manual,FWD (Front Wheel Drive),1582,4,23.5,126.25,260,45.0,1445.0,4440.0,1729.0,4,5,2600.0,6,1320107
575,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx (O),Sedan,Petrol,Manual,FWD (Front Wheel Drive),1591,4,17.7,121.32,151,45.0,1445.0,4440.0,1729.0,4,5,2600.0,6,1189420
576,Hyundai,Verna,Hyundai Verna,1.6 Crdi Sx Plus At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1582,4,17.1,126.25,260,45.0,1445.0,4440.0,1729.0,4,5,2600.0,2,1347144
577,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx(O) At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1591,4,17.7,121.32,155,45.0,1445.0,4440.0,1729.0,4,5,2600.0,6,1306030
578,Hyundai,Verna,Hyundai Verna,1.4 Vtvt Ex,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1396,4,19.1,98.63,133,45.0,1445.0,4440.0,1729.0,4,5,2600.0,2,946246
579,Hyundai,Verna,Hyundai Verna,1.4 Vtvt E,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1396,4,19.1,98.63,133,45.0,1445.0,4440.0,1729.0,4,5,2600.0,2,829317
580,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx (O) Anniversary Edition,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1591,4,17.7,121.32,151,45.0,1445.0,4440.0,1729.0,4,5,2600.0,6,1195398
581,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx Plus At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1591,4,17.7,121.32,155,45.0,1445.0,4440.0,1729.0,4,5,2600.0,6,1179155
582,Hyundai,Verna,Hyundai Verna,1.6 Crdi Sx(O) At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1582,4,17.1,126.25,260,45.0,1445.0,4440.0,1729.0,4,5,2600.0,2,1427581
595,Mahindra,Xuv300,Mahindra Xuv300,1.5 W6 Amt,SUV,Diesel,AMT,RWD (Rear Wheel Drive),1497,4,20.0,113.43,300,42.0,1617.0,3995.0,1821.0,5,5,2600.0,2,1012986
596,Renault,Lodgy,Renault Lodgy,85 Ps Std,MUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,21.04,83.84,200,50.0,1697.0,4498.0,1751.0,4,8,2810.0,0,875385
597,Renault,Lodgy,Renault Lodgy,85 Ps Rxe 8 Seater,MUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,21.04,83.84,200,50.0,1697.0,4498.0,1751.0,4,8,2810.0,0,977697
599,Renault,Lodgy,Renault Lodgy,Stepway Rxz 110Ps 7-Seater,MUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,19.98,108.5,245,50.0,1697.0,4498.0,1751.0,4,7,2810.0,2,1228561
600,Renault,Lodgy,Renault Lodgy,Stepway Rxl 85Ps 8-Seater,MUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,21.04,83.84,200,50.0,1697.0,4498.0,1751.0,4,8,2810.0,2,1068653
601,Renault,Lodgy,Renault Lodgy,Stepway Rxz 85Ps 8-Seater,MUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,21.04,83.84,200,50.0,1697.0,4498.0,1751.0,4,8,2810.0,2,1145920
602,Renault,Lodgy,Renault Lodgy,85 Ps Rxe 7 Seater,MUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,21.04,83.84,200,50.0,1697.0,4498.0,1751.0,4,7,2810.0,0,977697
603,Volkswagen,Vento,Volkswagen Vento,Trendline 1.6 (P),Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,16.09,103.56,153,55.0,1467.0,4390.0,1699.0,5,5,2553.0,2,888771
604,Volkswagen,Vento,Volkswagen Vento,Highline 1.6 (P),Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,16.09,103.56,153,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1013898
605,Volkswagen,Vento,Volkswagen Vento,Comfortline 1.6 (P),Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,16.09,103.56,153,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1013898
606,Volkswagen,Vento,Volkswagen Vento,Highline 1.2 (P) Dsg,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,18.19,103.56,175,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1214265
607,Volkswagen,Vento,Volkswagen Vento,Highline Plus 1.2 (P) Dsg,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,18.19,103.56,175,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1469793
608,Volkswagen,Vento,Volkswagen Vento,Trendline 1.5 (D),Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,20.64,103.56,250,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,971919
609,Volkswagen,Vento,Volkswagen Vento,Comfortline 1.5 (D),Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,20.64,103.56,250,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1013898
610,Volkswagen,Vento,Volkswagen Vento,Highline 1.5 (D),Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,20.64,103.56,250,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1227447
611,Volkswagen,Vento,Volkswagen Vento,Highline 1.5 (D) Dsg,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,21.5,103.56,250,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1355211
612,Volkswagen,Vento,Volkswagen Vento,Highline Plus 1.5 (D) Dsg,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,20.64,103.56,250,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1335945
613,Volkswagen,Vento,Volkswagen Vento,Gt Line (D),Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,19.91,108.5,250,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1469793
614,Volkswagen,Vento,Volkswagen Vento,Gt Line (P) Dsg,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,17.21,103.56,175,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1335945
620,Honda,Brv,Honda Brv,E Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,966240
621,Honda,Brv,Honda Brv,S Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1067640
622,Honda,Brv,Honda Brv,V Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1184250
623,Honda,Brv,Honda Brv,Vx Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4456.0,1735.0,5,7,2662.0,2,1289706
624,Honda,Brv,Honda Brv,V Cvt Petrol,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1497,4,16.0,117.37,145,42.0,1666.0,4456.0,1735.0,5,7,2662.0,2,1303902
625,Honda,Brv,Honda Brv,S Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.9,98.63,200,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1204530
626,Honda,Brv,Honda Brv,V Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.9,98.63,200,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1291734
627,Honda,Brv,Honda Brv,Vx Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.9,98.63,200,42.0,1666.0,4456.0,1735.0,5,7,2662.0,2,1402260
628,Mahindra,Thar,Mahindra Thar,Crde,SUV,Diesel,Manual,4WD,2498,4,13.0,103.56,247,60.0,1930.0,3920.0,1726.0,3,6,2430.0,0,973298
629,Mahindra,Thar,Mahindra Thar,700 Special Edition,SUV,Diesel,Manual,4WD,2498,4,13.0,103.56,247,60.0,1930.0,3920.0,1726.0,3,6,2430.0,0,1013136
630,Mahindra,Thar,Mahindra Thar,Crde Abs,SUV,Diesel,Manual,4WD,2498,4,13.0,103.56,247,60.0,1930.0,3920.0,1726.0,3,6,2430.0,0,988508
631,Force,Gurkha,Force Gurkha,Xpedition 5 Door,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2596,4,17.0,83.84,230,63.0,2055.0,4342.0,1790.0,5,7,2750.0,0,1012986
632,Force,Gurkha,Force Gurkha,Xplorer 3 Door,SUV,Diesel,Manual,4WD,2596,4,17.0,83.84,230,63.0,2055.0,3992.0,1790.0,3,5,2400.0,0,1090050
635,Force,Gurkha,Force Gurkha,Xpedition 3 Door,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2596,4,17.0,83.84,230,63.0,2055.0,4342.0,1790.0,5,7,2750.0,0,988650
636,Force,Gurkha,Force Gurkha,Xplorer 5 Door,SUV,Diesel,Manual,4WD,2596,4,17.0,83.84,230,63.0,2055.0,3992.0,1790.0,5,5,2400.0,0,1242150
637,Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Zeta Mt,MPV,Petrol,Manual,FWD (Front Wheel Drive),1462,4,19.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,998474
638,Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Alpha Mt,MPV,Petrol,Manual,FWD (Front Wheel Drive),1462,4,19.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,1055765
